1	0.59256923	0.095950939	0.26530796	1145	1999	0.9205429	0.49908102	95946	0.07897795	0.072378546	0.05344139	8	4	7	0.86666667	38.533333	5.2666669	2.3333333	61.466667	1	11.266666	1.7593315	10.91875	33.262501	0.74668753	40.375	2.6187501	170	0.043937501	0.082874998	1.4	0.38499999	0.00615625	45	116	71	101	86	42	422	45	107	101	3	30218.795	8.8666668
2	0.534006	0.085281849	0.27166003	1123	2001	0.92902231	0.55088532	83587	0.048159346	0.044387832	0.030494489	8	4	7	2	48	5	2.3333333	64.666664	1.6666666	12	1.8158977	10.9	33.299999	0.76024997	41	2.7	157.5	0.042750001	0.088750005	1.4	0.37	0.006875	33.5	92.5	60.5	81	36	24.5	155	20.5	44	76.5	6	31157.154	8.833333
3	0.415528	0.20085302	0.15867625	1745	1998	0.95654219	0.59027207	102894	0.080635734	0.078639328	0.0667831	4.9091792	4.5528712	4.9348059	6.1428571	70.714287	5	6.4285712	88	2	16	1.5359534	11.2510035	35.4482738	1.12234056	44.51219615	2.065912555	690.949514	0.1346972	0.170511929	1.280567935	1.994630151	0.664228884	36	70.199997	47.799999	62.599998	21.6	41.400002	23	23.200001	27	58	15	20909.939	8.8999996
4	0.27449062	0.2909033	0.21268009	1403	2007	0.93171191	0.62828052	107178	0.088949293	0.086424157	0.075780004	7.1833334	7.9650002	5.984127	3.7567568	54.324326	5.0810809	7.810811	73.162163	1.3783784	11.648648	1.4852374	11.080953	33.69524	0.59519047	36	1.5595238	39.738094	0.011947619	0.06404762	1.0659524	1.5523809	2.23E-05	105.4375	91.25	104.875	94.875	60.4375	84.1875	30.9375	85.1875	64.1875	91.125	48	18854.848	8.75
5	0.38182795	0.25413409	0.17127335	1319	1998	0.97379351	0.64912975	112116	0.078328557	0.075987518	0.062837861	7.1927085	4.0902777	7.9895835	3.6756756	30.513514	5.108108	4.5945945	30.432432	2.2432432	12	2.9297552	11.1	33.533333	0.80960786	37	1.8	128.82353	0.007207844	0.054058824	0.97627455	0.46215686	9.56E-05	35.333332	27.666666	37	30.333334	33.333332	39.333332	22.333334	38.666668	34	31	9	19986.916	8.9200001
6	0.42165774	0.24124332	0.16550802	1288	2004	0.94990546	0.60575509	87255	0.1054163	0.10077438	0.084064744	7.1884208	6.4080229	7.0538568	3.8709517	41.745842	4.6520686	5.3188548	54.235863	1.7078792	11.32012	2.179003	11.2510035	35.4482738	1.12234056	44.51219615	2.065912555	690.949514	0.1346972	0.170511929	1.280567935	1.994630151	0.664228884	57	46	82	54	52	61	31	61	52	54	3	19519	9.0333338
7	0.61674607	0.034717496	0.32493761	881	1975	0.86176693	0.26351866	40856	0.004157238	0.003760789	0.003058201	5	3	4	2.6666667	52	5	4	45	1.6666666	8	1.7049738	10.233334	32.733334	0.86366665	39	2.0999999	203.33333	0.19333333	0.035999998	2.7	0.43333334	0.066	112	155	96	139	55	39	211	41	66	130	3	25561.268	8.6999998
8	0.61190277	0.005308745	0.36756077	752	1973	0.8261649	0.28248209	44921	0.017343502	0.016143847	0.013133459	5	3	4	1	4	1	1	14	0	3	0.73615241	10.3	32.700001	0.50400001	36	1.8	11	0.12	0.032000002	2.9000001	1.1	0.014	41.333332	76.333336	64	70.666664	30.333334	26	144	34.333332	40.666668	67	9	24781.588	8.8166666
9	0.64520723	0.019930402	0.32537171	936	1983	0.87325191	0.30965593	64392	0.026117994	0.023515835	0.019257033	5	3	4	1.8333334	30.5	3.8333333	2.1666667	31.166666	1	5.3333335	1.8782037	10.183333	32.700001	0.671	37.166668	1.9666667	193.33333	0.10816666	0.034666665	1.8166666	0.37666667	0.042166665	37.5	65.5	92	68.5	67	17	206.5	62.5	67	68.5	6	26389.104	8.5749998
10	0.011387474	0.59844172	0.38627508	1144	1984	0.83174282	0.15218483	51679	0.13493474	0.86913437	0.071752407	3	2	2	0	14	3	0	12	0	1	1.109097	11.3	34.200001	0.74900001	39	1.7	210	0.026000001	0.054000001	2.4000001	1.2	6.00E-08	231	114	207	143	250	216	242	226	240	155	9	21025.391	8.3500004
11	0.034657426	0.64596111	0.26126367	1231	1976	0.85346282	0.3268581	56250	0.15332165	0.3019174	0.25385883	3	2	2	1	9	2	0	6	0	0	2.9136226	11.3	34.400002	0.74000001	40	1.7	210	0.012	0.061999999	1.8	0.61000001	0	150	52	197	90	224	189	147	240	207	105	3	15725.255	8.3500004
12	0.03030877	0.77552569	0.15078613	999	1981	0.90215087	0.37655255	57500	0.14595646	0.14545439	0.13887185	2	4	2	1.1707546	10.70416	2.8330486	0.42234179	12.857938	0.71940601	2.3363931	1.9175636	11.4	34.599998	0.847	41	1.8	540	0.071000002	0.07	2.4000001	0.75	0.003	235	62	222	110	263	407	148	312	291	133	3	14936.186	8.3000002
13	0.048459135	0.66212595	0.21817775	1085	1982	0.92783171	0.40161812	54137	0.092129342	0.088355571	0.08955089	2	4	2	0	5	1	0	11	0	3	0.37426049	11.3	34.599998	0.74599999	40	1.7	140	0.043000001	0.078000002	1.8	1.8	0.086000003	80.333336	90.333336	87.666664	89.333336	78	108	122.33334	86.666664	90.333336	89.333336	9	13919.365	8.3000002
14	0.14462997	0.37951264	0.37048736	1021	1987	0.78314608	0.23857678	59000	0.061271604	0.060419027	0.06004554	3.5555556	3.6666667	2	2.2222223	30.444445	4.3333335	1.8888888	39.777779	1.4444444	9.666667	1.3504986	11.3	34.522221	0.76866663	40	1.7	76.666664	0.012777777	0.069222219	1.4444444	2.5333333	0.34222221	180	147	179	156	170	141	194	242	166	157	3	10440.127	8.1999998
15	0.13980629	0.28638116	0.21099311	1233	1999	0.82356012	0.51383328	63067	0.038869575	0.038553666	0.037605535	3.878788	7.6969695	7.6969695	2.7777777	37.666668	3.5555556	5	39.074074	3.1851852	14.703704	0.91616839	11.3	34.599998	0.81269699	40	1.7	145.33333	0.0046	0.074575759	0.9551515	3.1545453	0.12921213	133	108	117	112	83	112	73	144	91	109	9	5168.9487	8.1000004
16	0.50868279	0.079344913	0.11605252	1308	1986	0.93255585	0.6410107	81094	0.006371845	0.006346608	0.006113277	9	8	8	10.363636	105.45454	11.727273	12.545455	198.90909	6.7272725	42.636364	2.0203714	11.2	34.418182	0.86063635	41.81818	1.8818182	584.54547	0.010090909	0.052090909	1.0818182	1.3545455	0.000463636	46.666668	43	159	66.666664	67.333336	68.666664	20.333334	136	64	66.333336	27	1921.9982	8.1000004
17	0.23225999	0.26535481	0.25283244	1127	1991	0.82127857	0.3714419	54167	0.12085816	0.1189298	0.1149369	4.0526314	4.6315789	4.1315789	7.3684211	41.894737	6.7894735	2.1052632	65.578949	5.2105265	17.105263	0.72670084	11.4	34.799999	0.87094736	41.526318	1.8578947	871.57892	0.035189472	0.095894739	1.0863158	4.5789475	0.018563157	202	256	121	224	109	160	244	196	137	212	3	11717.389	8.1499996
18	0.16522917	0.15919171	0.13196155	1082	1995	0.85680538	0.47810286	58189	0.055541385	0.057405967	0.05253632	5.2950444	6.0949497	5.8515153	0.26744187	12.878788	4.242424	0.28235295	8.772727	0	4.3939395	1.7968926	11.4	34.91288	0.74940908	39.083332	1.7	96.151512	0.012469697	0.11931818	0.83545452	2.9810605	1.35E-05	128.39999	84.800003	87.800003	89.199997	25.6	81.599998	13.6	63.799999	40	82.599998	15	4584.583	8.0749998
19	0.60757482	0.071610436	0.19223425	1368	1984	0.91944104	0.57007807	77500	0.042928029	0.043941192	0.042507883	7	7	6	3	9.5	3.5	2	18	5	16	0.5327599	11.2	34.599998	0.68800002	39	1.7	270	0.37	0.066	1.6	2.5	0.0013	225	127	190	149	156	210	22	297	159	150	3	8095.042	7.9499998
20	0.149033	0.16369613	0.25432941	1333	2001	0.84442681	0.48181999	70991	0.034129389	0.036320135	0.03612446	8	7	6	4.5	34.75	5.5	4	30.75	1	9	1.2676849	11.3	34.875	0.7105	38	1.6	400	0.01375	0.086750001	0.33750001	0.98000002	0.0000765	174	76	120	93	24	90	19	97	42	87	6	4510.4497	8
21	0.50497788	0.039823011	0.17654867	1421	1983	0.89451545	0.41368029	80427	0.016846167	0.017717423	0.017024703	8	7	6	0	31	3	3	13	1	8	1.9059503	11.3	34.799999	0.708	38	1.6	480	0.0083	0.082999997	0.28	1.1	0.00016	91.5	61.375	92.75	70.125	46.125	49	110.625	84.375	53.75	68	24	4591.7163	7.9749999
22	0.20337127	0.22110333	0.36033276	1369	1986	0.8345595	0.40875649	63164	0.14960505	0.15419601	0.15487681	4	7	6	9	44	10	5	41	0	8	1.4826008	11.4	35	0.74699998	38	1.6	180	0.01	0.1	0.85000002	0.75	0.0005	96.25	46.375	136	68.75	48	46.375	59.625	46.25	48.5	66.375	24	4746.665	8
23	0.10334592	0.20284674	0.3293308	1603	2003	0.80155641	0.43768761	72694	0.12709624	0.12999636	0.15662318	7	5	5	6	32	6	4	35	0	11	0.42090935	11.3	35	0.77999997	38	1.6	130	0.0073	0.078000002	0.51999998	0.2	0.0003	155	65	119.25	84	32	115.25	8	116.75	53	80	12	4515.4805	7.9333334
24	0.3329643	0.24951564	0.19042347	1361	1993	0.94936991	0.45544556	79049	0.036989201	0.038329005	0.040345106	8	9	9	0	31	3	3	13.666667	1	6	1.8721504	11.3	34.700001	0.70899999	38	1.6	370	0.0066	0.075000003	0.28999999	0.87	0.0002	110	54	115	71	33	74	8	89	42	68	3	3786.3091	7.8000002
25	0.25677207	0.16882953	0.15194657	1501	2002	0.9221977	0.5981552	98357	0.064369351	0.068175234	0.067366526	7	9	9	0	30	3	3	12.6	1	6	1.680379	11.2	34.700001	0.708	37	1.6	330	0.0043	0.074000001	0.30000001	0.81999999	0.00023	159	68	119	86	59	134	8	185	75	85	6	2761.9629	7.6999998
26	0.68025541	0.037328094	0.1154224	1336	1993.0382	0.98143333	0.7157445	142241	0.055876818	0.05939357	0.05351783	9	9	9	5	50	7	9.1999998	36.400002	8	38	2.9279494	11.171429	35.071426	0.70457143	38.714287	1.6	54.285713	0	0.047571428	1.3285714	0.69571429	0.008285714	37	18	35	23	9	64	8	65	24	23	3	3375.864	7.7333331
27	0.51009095	0.10624281	0.22722995	1295	2003	0.93773329	0.61503226	112161	0.10346232	0.10540579	0.10189396	9	9	9	1	10	0	2	5	1	12	1.4704571	11.1	34.900002	0.63200003	36	1.5	39	0.0028	0.048999999	1.2	0.2	0.01	74	55	66	59	34	59	8	70	39	56	9	3971.5901	7.9000001
28	0.45321035	0.040903021	0.068819031	2041	1987	0.9574582	0.65218937	85659	0.008709652	0.008871933	0.008680153	9.6530609	9.75	8.9523811	12.333333	97.166664	9.833333	14.833333	195.83333	6.5	32	2.196326	11.142858	34.342857	0.76171428	40.42857	1.7428571	418.57144	0.003128571	0.043714285	1.2857143	0.93714285	0.000244286	95.545456	98.454544	86	96	64.818184	108.90909	15.272727	116	72.090912	93	33	1715.6924	8.2333336
29	0.31882235	0.20893152	0.22123718	1168	2007	0.91936558	0.56510592	92224	0.030531242	0.035048019	0.031120429	8	5.5	5.5	0.83333331	8.333333	0.83333331	0.83333331	9	0.66666669	4	0.98844886	10.866667	33.900002	0.7015	35.833332	1.5	214.66667	0.020936668	0.026000001	0.36500001	0.10383333	0.004066667	131.5	136	124.5	133	108	145	44.5	158	112.5	130.5	6	879.65106	7.8666668
30	0.26564255	0.17328587	0.55432749	751	1978	0.75927132	0.2625244	48023	0.007074635	0.008264163	0.00749277	7	2	3	1	34	6	2	39.5	1	8	1.3815119	10.7	33.799999	1.03	38	1.6	100	0.11	0.024	1.6	0.090999998	0.0034	85	72	78	74	55	100	31	100	66	73	3	555.49774	7.96
31	0.28330573	0.11938407	0.5409804	1104	1993	0.80139536	0.28806201	54003	0.013041516	0.014952729	0.013539559	6.4761906	2.7160494	3.4814816	3.2222223	32.666668	6.3333335	4	49.111111	1.8888888	5	2.2272303	10.7	33.700001	0.96711111	36.666668	1.5444444	195.33333	0.040333334	0.028555555	0.97666669	0.096444443	0.019622222	52.200001	66.400002	74.199997	66.800003	61.200001	70	177.39999	89.800003	75.599998	67.599998	15	460.34033	8.0500002
32	0.72599	0.008648156	0.19845243	977	1978	0.95395589	0.49027237	64821	0.035456821	0.030626116	0.022208499	5	9	9	2	16	5	3	33	6	19	6.239316	10.5	33.200001	0.56599998	39	2.2	230	0.034000002	0.054000001	0.25	0.18000001	0.0062	42	64	40	57	11	41	20	20	20	53	9	41907.348	9.3500004
33	0.6691246	0.037383176	0.20552173	1212	1993	0.95903879	0.46736756	104198	0.038570993	0.033396952	0.025797168	6	6	8	5.6068697	31.978127	4.3401165	4.2726068	42.582146	3.9902616	13.972236	5.1760492	10.1	33.299999	0.73799998	35	1.4	470	0.024	0.035	0.60000002	0.58999997	0.0019	36	68	71	66	20	4	196	33	33	61	3	52300.195	8.6333332
34	0.40176767	0.12314815	0.4402357	955	1988	0.73450589	0.16834171	50408	0.011206377	0.010093359	0.007864231	4	6	4	1	4	1	0	0	0	2	1.0698106	9.75	33.799999	0.36899999	32	1.2	9.5	0.075999998	0.050999999	1.4	0.18000001	2.40E-05	67.5	54	120.5	69	41	23	156.5	21	47	66	6	49045.781	8.5
