1	0.85668409	0.037334405	0.055800885	899	1959	0.92076504	0.20710382	47068	0.16254053	0.14688793	0.22113799	5.1166668	4.52	3.25	45.099998	153.3	26.299999	28.200001	154.89999	25.299999	32.799999	1.6205268	11.099999	44.75	2.0669999	54.599998	2.73	1117	0.479	0.26069999	1.219	4.1549997	274.01251	120	235	97	197	48	174	75	94	85	182	3	7470.7236	9.9000006
2	0.65789473	0.061529722	0.078568727	1414	1978	0.93987173	0.43666488	81188	0.027478019	0.02320559	0.025563654	3.7882576	3.8116667	2.5833333	59.200001	213.8	39.888889	45.299999	203	43.42857	49.222221	2.6393502	11.045455	44.481819	1.8972727	52.909092	2.6090908	824.72729	0.53799999	0.18045455	1.0609092	3.4127274	323.6579	120	218	104	187	37	163	29	92	71	171	3	3175.4368	9.3666668
3	0.5180195	0.11899351	0.23847403	994	1969	0.89044183	0.23782687	37356	0.74629605	0.72288871	0.19405371	4.2309523	4.6482654	3.2809525	40.578949	162.89473	25.947369	38.055557	141	27.111111	35.210526	1.7266223	10.98	45.099998	1.638	53.099998	2.4449999	491.5	0.30399999	0.21699999	0.63300002	3.5049999	523.45172	102	220	98	185	39	136	64	89	68	170	3	6603.4106	9.4499998
4	0.59313828	0.18227741	0.044622187	1109	1976	0.94960052	0.46803933	55245	0.56033701	0.053426933	0.57305408	4.8000002	4.8571429	6.5916667	74.85714	241.71428	36.857143	56.285713	209.14285	42.42857	62.142857	1.5396806	10.9	45.099998	2.2771428	56.714287	2.8714285	1014.2857	0.50857139	0.19828571	1.1457143	4.9285717	1114.3064	87.5	168.5	107	149	59	84	31.5	73	63.5	137.5	6	2749.7205	9.6333332
5	0.75571942	0.0340329	0.1807525	1098	1939	0.90633893	0.4297542	55399	0.082791604	0.067061573	0.80647779	7.1500001	7.5999999	8	111.5	342.75	51.25	70	342.75	57	84.5	2.1221681	11.200001	45.25	2.0274999	55.25	2.8	510	0.6275	0.2525	2	2.51	3700	47	155	38	122	147	30	9	88	101	119	3	2918.9338	10.625
6	0.68859833	0.047237452	0.062139746	1497	1987	0.95072466	0.66454107	91193	0.97578526	0.027036484	0.27538455	5.5	5.5	5	39.666668	179	28	34.666668	118	24.333334	41.333332	1.813148	11.233334	44.766666	1.6136667	48	2.3666668	760	0.31399998	0.22966667	0.25	2.3533332	1040	23	180	34.5	137	11.5	62	25	9.5	26.5	122.5	6	3540.1082	9.0333338
7	0.69284874	0.12719813	0.11762407	1403	1939	0.90291262	0.4266451	38036	0.90749872	0.75275022	0.23371883	5.7037039	5.6666665	6.6666665	18.333334	89	13	17.666666	70	10.333333	24.333334	0.51755744	11.1	45.366665	1.6733333	51.333332	2.4333334	603.33331	0.67000002	0.15566666	1.7666667	3.5999999	0.2263	72	119	117	115	32	149	28	37	63	108	3	30970.322	8.6999998
8	0.83052576	0.023481367	0.046962734	1481	1971	0.94537175	0.6187405	80448	0.76858985	0.23086147	0.31690809	2	2	8.2500191	9	59	22	12	72	14	18	1.0744407	11.2	44	1.3200001	49	2.3	140	0.77999997	0.090999998	0.41999999	0.87	3.5999999	4	48	26	40	32	5	89	15	30	38	3	6682.4478	8.8999996
9	0.94178748	0.015797446	0.024020774	1313	1975	0.98195696	0.64850795	76250	0.49417767	0.28400937	0.61452204	7.25	7	9	3	16.5	4	5.5	18	3	1	0.90634239	11.1	46.099998	1.47	50	2.2	180	0.55000001	0.086999997	1.4	2.7	0.37	30	103	55	87	62	25	39	106	50	82	3	21833.209	8.666667
10	0.89818239	0.067005545	0.004158965	925	1948	0.9059146	0.35373372	61589	0.40377277	0.36835566	0.12210383	5	5	5	163.75	577.75	83.25	125	509.5	86.75	143.25	0.87236017	11.425	44.125	2.8175001	64	3.325	850	0.66500002	0.26249999	1.1575	6.1750002	1650.0375	30	70	50	63	47	147	16	109	72	64	3	4672.7769	9.8666668
